,Country Name,Country Code,Year,Life Expectancy
1309,Middle income,MIC,2018,71.94846294
1310,North America,NAC,2018,78.96027679
1311,Not classified,INX,2018,..
1312,OECD members,OED,2018,80.02736517
1313,Other small states,OSS,2018,72.42178504
1314,Pacific island small states,PSS,2018,68.58258879
1315,Post-demographic dividend,PST,2018,80.74347518
1316,Pre-demographic dividend,PRE,2018,60.20719449
1317,Small states,SST,2018,71.86407356
1318,South Asia,SAS,2018,70.6523574
1319,South Asia (IDA & IBRD),TSA,2018,70.6523574
1320,Sub-Saharan Africa,SSF,2018,60.7668942
1321,Sub-Saharan Africa (excluding high income),SSA,2018,60.76584077
1322,Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,60.7668942
1323,Upper middle income,UMC,2018,75.55118194
1324,World,WLD,2018,72.64424085
1325,Afghanistan,AFG,2019,62.941
1326,Albania,ALB,2019,79.467
1327,Algeria,DZA,2019,75.682
1328,American Samoa,ASM,2019,72.751
1329,Andorra,AND,2019,84.098
1330,Angola,AGO,2019,63.051
1331,Antigua and Barbuda,ATG,2019,77.168
1332,Argentina,ARG,2019,76.847
1333,Armenia,ARM,2019,76.22195122
1334,Aruba,ABW,2019,76.019
1335,Australia,AUS,2019,82.9
1336,Austria,AUT,2019,81.89512195
1337,Azerbaijan,AZE,2019,73.29
1338,"Bahamas, The",BHS,2019,71.408
1339,Bahrain,BHR,2019,80.471
1340,Bangladesh,BGD,2019,72.625
1341,Barbados,BRB,2019,76.495
1342,Belarus,BLR,2019,74.22682927
1343,Belgium,BEL,2019,81.99512195
1344,Belize,BLZ,2019,72.577
1345,Benin,BEN,2019,59.888
1346,Bermuda,BMU,2019,81.251
1347,Bhutan,BTN,2019,72.005
1348,Bolivia,BOL,2019,67.82
1349,Bosnia and Herzegovina,BIH,2019,77.394
1350,Botswana,BWA,2019,67.167
1351,Brazil,BRA,2019,75.809
1352,British Virgin Islands,VGB,2019,76.845
1353,Brunei Darussalam,BRN,2019,75.049
1354,Bulgaria,BGR,2019,75.11219512
1355,Burkina Faso,BFA,2019,60.184
1356,Burundi,BDI,2019,62.18
1357,Cabo Verde,CPV,2019,75.449
1358,Cambodia,KHM,2019,70.127
1359,Cameroon,CMR,2019,61.695
1360,Canada,CAN,2019,82.15853659
1361,Cayman Islands,CYM,2019,79.052
1362,Central African Republic,CAF,2019,31.53
1363,Chad,TCD,2019,52.993
1364,Channel Islands,CHI,2019,81.2
1365,Chile,CHL,2019,80.324
1366,China,CHN,2019,77.94
1367,Colombia,COL,2019,76.793
1368,Comoros,COM,2019,65.662
1369,"Congo, Dem. Rep.",COD,2019,60.242
1370,"Congo, Rep.",COG,2019,63.152
1371,Costa Rica,CRI,2019,80.296
1372,Cote d'Ivoire,CIV,2019,60.274
1373,Croatia,HRV,2019,78.22439024
1374,Cuba,CUB,2019,77.413
1375,Curacao,CUW,2019,76.492
1376,Cyprus,CYP,2019,81.454
1377,Czechia,CZE,2019,79.22926829
1378,Denmark,DNK,2019,81.45121951
1379,Djibouti,DJI,2019,64.381
1380,Dominica,DMA,2019,71.305
1381,Dominican Republic,DOM,2019,73.112
1382,Ecuador,ECU,2019,77.286
1383,"Egypt, Arab Rep.",EGY,2019,71.213
1384,El Salvador,SLV,2019,71.725
1385,Equatorial Guinea,GNQ,2019,62.297
1386,Eritrea,ERI,2019,67.306
1387,Estonia,EST,2019,78.64634146
1388,Eswatini,SWZ,2019,59.85
1389,Ethiopia,ETH,2019,65.741
1390,Faroe Islands,FRO,2019,82.39128293
1391,Fiji,FJI,2019,67.009
1392,Finland,FIN,2019,81.98292683
1393,France,FRA,2019,82.82682927
1394,French Polynesia,PYF,2019,83.195
1395,Gabon,GAB,2019,67.337
1396,"Gambia, The",GMB,2019,64.427
1397,Georgia,GEO,2019,74.165
1398,Germany,DEU,2019,81.29268293
1399,Ghana,GHA,2019,64.455
1400,Gibraltar,GIB,2019,83.183
1401,Greece,GRC,2019,81.63902439
1402,Greenland,GRL,2019,71.40926829
1403,Grenada,GRD,2019,74.971
1404,Guam,GUM,2019,76.645
1405,Guatemala,GTM,2019,71.639
1406,Guinea,GIN,2019,59.379
1407,Guinea-Bissau,GNB,2019,62.161
1408,Guyana,GUY,2019,69.067
1409,Haiti,HTI,2019,64.328
1410,Honduras,HND,2019,72.124
1411,"Hong Kong SAR, China",HKG,2019,85.15585366
1412,Hungary,HUN,2019,76.3195122
1413,Iceland,ISL,2019,83.16341463
1414,India,IND,2019,70.746
1415,Indonesia,IDN,2019,70.349
1416,"Iran, Islamic Rep.",IRN,2019,76.855
1417,Iraq,IRQ,2019,71.245
1418,Ireland,IRL,2019,82.70243902
1419,Isle of Man,IMN,2019,80.74
1420,Israel,ISR,2019,82.80487805
1421,Italy,ITA,2019,83.49756098
1422,Jamaica,JAM,2019,71.532
1423,Japan,JPN,2019,84.35634146
1424,Jordan,JOR,2019,76.865
1425,Kazakhstan,KAZ,2019,73.658
1426,Kenya,KEN,2019,62.939
1427,Kiribati,KIR,2019,65.866
1428,"Korea, Dem. People's Rep.",PRK,2019,72.928
1429,"Korea, Rep.",KOR,2019,83.22682927
1430,Kosovo,XKX,2019,77.249
1431,Kuwait,KWT,2019,81.9697561
1432,Kyrgyz Republic,KGZ,2019,71.6
1433,Lao PDR,LAO,2019,67.911
1434,Latvia,LVA,2019,75.38780488
1435,Lebanon,LBN,2019,78.208
1436,Lesotho,LSO,2019,55.249
1437,Liberia,LBR,2019,61.232
1438,Libya,LBY,2019,72.941
1439,Liechtenstein,LIE,2019,84.16097561
1440,Lithuania,LTU,2019,76.28292683
1441,Luxembourg,LUX,2019,82.63902439
1442,"Macao SAR, China",MAC,2019,83.92926829
1443,Madagascar,MDG,2019,63.504
1444,Malawi,MWI,2019,64.995
1445,Malaysia,MYS,2019,75.9
1446,Maldives,MDV,2019,79.707
1447,Mali,MLI,2019,59.217
1448,Malta,MLT,2019,82.65853659
1449,Marshall Islands,MHL,2019,66.047
1450,Mauritania,MRT,2019,67.64
1451,Mauritius,MUS,2019,74.23585366
1452,Mexico,MEX,2019,74.53
1453,"Micronesia, Fed. Sts.",FSM,2019,66.196
1454,Moldova,MDA,2019,70.181
1455,Monaco,MCO,2019,86.151
1456,Mongolia,MNG,2019,71.05317073
1457,Montenegro,MNE,2019,76.68292683
1458,Morocco,MAR,2019,74.245
1459,Mozambique,MOZ,2019,61.306
1460,Myanmar,MMR,2019,66.457
1461,Namibia,NAM,2019,63.546
1462,Nauru,NRU,2019,61.393
1463,Nepal,NPL,2019,69.299
1464,Netherlands,NLD,2019,82.11219512
1465,New Caledonia,NCL,2019,77.262
1466,New Zealand,NZL,2019,82.05609756
1467,Nicaragua,NIC,2019,73.764
1468,Niger,NER,2019,60.031
1469,Nigeria,NGA,2019,53.009
1470,North Macedonia,MKD,2019,76.60243902
1471,Northern Mariana Islands,MNP,2019,77.844
1472,Norway,NOR,2019,82.95853659
1473,Oman,OMN,2019,79.946
1474,Pakistan,PAK,2019,66.729
1475,Palau,PLW,2019,68.982
1476,Panama,PAN,2019,78.514
1477,Papua New Guinea,PNG,2019,65.331
1478,Paraguay,PRY,2019,73.668
1479,Peru,PER,2019,76.275
1480,Philippines,PHL,2019,69.68
1481,Poland,POL,2019,77.90487805
1482,Portugal,PRT,2019,81.67560976
1483,Puerto Rico (US),PRI,2019,81.438
1484,Qatar,QAT,2019,82.945
1485,Romania,ROU,2019,75.60731707
1486,Russian Federation,RUS,2019,73.08390244
1487,Rwanda,RWA,2019,66.691
1488,Samoa,WSM,2019,70.269
1489,San Marino,SMR,2019,85.257
1490,Sao Tome and Principe,STP,2019,68.043
1491,Saudi Arabia,SAU,2019,78.313
1492,Senegal,SEN,2019,67.668
1493,Serbia,SRB,2019,75.93658537
1494,Seychelles,SYC,2019,74.04634146
1495,Sierra Leone,SLE,2019,59.593
1496,Singapore,SGP,2019,83.59512195
1497,Sint Maarten (Dutch part),SXM,2019,75.68
1498,Slovak Republic,SVK,2019,77.66585366
1499,Slovenia,SVN,2019,81.52926829
1500,Solomon Islands,SLB,2019,69.981
1501,"Somalia, Fed. Rep.",SOM,2019,57.249
1502,South Africa,ZAF,2019,66.071
1503,South Sudan,SSD,2019,58.129
1504,Spain,ESP,2019,83.83170732
1505,Sri Lanka,LKA,2019,76.698
1506,St. Kitts and Nevis,KNA,2019,71.54
1507,St. Lucia,LCA,2019,72.249
1508,St. Martin (French part),MAF,2019,80.078
1509,St. Vincent and the Grenadines,VCT,2019,70.994
1510,Sudan,SDN,2019,65.803
1511,Suriname,SUR,2019,71.773
1512,Sweden,SWE,2019,83.1097561
1513,Switzerland,CHE,2019,83.90487805
1514,Syrian Arab Republic,SYR,2019,70.97
1515,Tajikistan,TJK,2019,70.962
1516,Tanzania,TZA,2019,66.007
1517,Thailand,THA,2019,77.197
1518,Timor-Leste,TLS,2019,66.496
1519,Togo,TGO,2019,61.061
1520,Tonga,TON,2019,72.292
1521,Trinidad and Tobago,TTO,2019,72.836
1522,Tunisia,TUN,2019,75.599
1523,Turkiye,TUR,2019,77.737
1524,Turkmenistan,TKM,2019,69.405
1525,Turks and Caicos Islands,TCA,2019,77.691
1526,Tuvalu,TUV,2019,66.109
1527,Uganda,UGA,2019,66.354
1528,Ukraine,UKR,2019,73.92
1529,United Arab Emirates,ARE,2019,82.596
1530,United Kingdom,GBR,2019,81.36912195
1531,United States,USA,2019,78.78780488
1532,Uruguay,URY,2019,77.503
1533,Uzbekistan,UZB,2019,72.093
1534,Vanuatu,VUT,2019,70.783
1535,"Venezuela, RB",VEN,2019,72.766
1536,Viet Nam,VNM,2019,74.211
1537,Virgin Islands (U.S.),VIR,2019,79.66829268
1538,West Bank and Gaza,PSE,2019,75.811
1539,"Yemen, Rep.",YEM,2019,66.567
1540,Zambia,ZMB,2019,62.914
1541,Zimbabwe,ZWE,2019,61.06
1542,Africa Eastern and Southern,AFE,2019,63.85726128
1543,Africa Western and Central,AFW,2019,57.14282681
1544,Arab World,ARB,2019,71.83989327
1545,Caribbean small states,CSS,2019,72.12926048
1546,Central Europe and the Baltics,CEB,2019,77.26591419
1547,Early-demographic dividend,EAR,2019,70.84240646
1548,East Asia & Pacific,EAS,2019,76.5862413
1549,East Asia & Pacific (excluding high income),EAP,2019,75.76896903
1550,East Asia & Pacific (IDA & IBRD countries),TEA,2019,75.80428772
1551,Euro area,EMU,2019,82.14610114
1552,Europe & Central Asia,ECS,2019,78.30386163
1553,Europe & Central Asia (excluding high income),ECA,2019,74.81583406
1554,Europe & Central Asia (IDA & IBRD countries),TEC,2019,74.59094626
1555,European Union,EUU,2019,81.31945249
1556,Heavily indebted poor countries (HIPC),HPC,2019,63.09193848
1557,High income,HIC,2019,80.19926153
1558,IBRD only,IBD,2019,74.03127189
1559,IDA & IBRD total,IBT,2019,71.39525283
1560,IDA blend,IDB,2019,61.32599738
1561,IDA only,IDX,2019,65.58627511
1562,IDA total,IDA,2019,64.09002912
1563,Late-demographic dividend,LTE,2019,76.99796063
1564,Latin America & Caribbean,LCN,2019,75.20425987
1565,Latin America & Caribbean (excluding high income),LAC,2019,74.94154129
1566,Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,75.13197115
1567,Least developed countries: UN classification,LDC,2019,64.97562104
1568,Low & middle income,LMY,2019,71.27519362
1569,Low income,LIC,2019,63.34236447
1570,Lower middle income,LMC,2019,68.23628416
1571,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2019,71.2438695
1572,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2019,70.41748459
1573,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2019,70.38009178
1574,Middle income,MIC,2019,72.17739129
1575,North America,NAC,2019,79.13288972
1576,Not classified,INX,2019,..
1577,OECD members,OED,2019,80.24492219
1578,Other small states,OSS,2019,72.65701164
1579,Pacific island small states,PSS,2019,68.64215783
1580,Post-demographic dividend,PST,2019,80.96991077
1581,Pre-demographic dividend,PRE,2019,60.55641556
1582,Small states,SST,2019,72.00096073
1583,South Asia,SAS,2019,70.99756231
1584,South Asia (IDA & IBRD),TSA,2019,70.99756231
1585,Sub-Saharan Africa,SSF,2019,61.12941704
1586,Sub-Saharan Africa (excluding high income),SSA,2019,61.12830931
1587,Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,61.12941704
1588,Upper middle income,UMC,2019,75.74420277
1589,World,WLD,2019,72.8699112
1590,Afghanistan,AFG,2020,61.454
1591,Albania,ALB,2020,77.824
1592,Algeria,DZA,2020,73.257
1593,American Samoa,ASM,2020,72.672
1594,Andorra,AND,2020,79.418
1595,Angola,AGO,2020,63.116
1596,Antigua and Barbuda,ATG,2020,77.161
1597,Argentina,ARG,2020,75.878
1598,Armenia,ARM,2020,73.37560976
1599,Aruba,ABW,2020,75.406
1600,Australia,AUS,2020,83.2
1601,Austria,AUT,2020,81.19268293
1602,Azerbaijan,AZE,2020,70.312
1603,"Bahamas, The",BHS,2020,72.994
1604,Bahrain,BHR,2020,78.683
1605,Bangladesh,BGD,2020,71.421
1606,Barbados,BRB,2020,76.647
1607,Belarus,BLR,2020,72.13856098
1608,Belgium,BEL,2020,80.69512195
1609,Belize,BLZ,2020,71.58
1610,Benin,BEN,2020,60.154
1611,Bermuda,BMU,2020,81.456
1612,Bhutan,BTN,2020,72.253
1613,Bolivia,BOL,2020,62.906
1614,Bosnia and Herzegovina,BIH,2020,76.04
1615,Botswana,BWA,2020,67.643
1616,Brazil,BRA,2020,74.506
1617,British Virgin Islands,VGB,2020,76.894
1618,Brunei Darussalam,BRN,2020,75.114
1619,Bulgaria,BGR,2020,73.35609756
1620,Burkina Faso,BFA,2020,60.454
1621,Burundi,BDI,2020,62.569
1622,Cabo Verde,CPV,2020,73.818
1623,Cambodia,KHM,2020,70.059
1624,Cameroon,CMR,2020,61.674
1625,Canada,CAN,2020,81.53
1626,Cayman Islands,CYM,2020,79.23
1627,Central African Republic,CAF,2020,50.596
1628,Chad,TCD,2020,53.082
1629,Channel Islands,CHI,2020,80.9
1630,Chile,CHL,2020,79.349
1631,China,CHN,2020,78.019
1632,Colombia,COL,2020,74.757
1633,Comoros,COM,2020,65.756
1634,"Congo, Dem. Rep.",COD,2020,60.428
1635,"Congo, Rep.",COG,2020,64.391
1636,Costa Rica,CRI,2020,79.725
1637,Cote d'Ivoire,CIV,2020,60.14
1638,Croatia,HRV,2020,77.52439024
1639,Cuba,CUB,2020,77.407
1640,Curacao,CUW,2020,76.501
1641,Cyprus,CYP,2020,81.23
1642,Czechia,CZE,2020,78.22682927
1643,Denmark,DNK,2020,81.60243902
1644,Djibouti,DJI,2020,64.2
1645,Dominica,DMA,2020,71.269
1646,Dominican Republic,DOM,2020,72.636
1647,Ecuador,ECU,2020,72.004
1648,"Egypt, Arab Rep.",EGY,2020,69.79
1649,El Salvador,SLV,2020,70.244
1650,Equatorial Guinea,GNQ,2020,62.141
1651,Eritrea,ERI,2020,66.98
1652,Estonia,EST,2020,78.59512195
1653,Eswatini,SWZ,2020,59.862
1654,Ethiopia,ETH,2020,65.969
1655,Faroe Islands,FRO,2020,82.53419268
1656,Fiji,FJI,2020,66.924
1657,Finland,FIN,2020,81.93170732
1658,France,FRA,2020,82.17560976
1659,French Polynesia,PYF,2020,82.459
1660,Gabon,GAB,2020,67.073
1661,"Gambia, The",GMB,2020,64.418
1662,Georgia,GEO,2020,73.509
1663,Germany,DEU,2020,81.04146341
1664,Ghana,GHA,2020,64.309
1665,Gibraltar,GIB,2020,83.07
1666,Greece,GRC,2020,81.28780488
1667,Greenland,GRL,2020,71.28585366
1668,Grenada,GRD,2020,75.019
1669,Guam,GUM,2020,75.529
1670,Guatemala,GTM,2020,69.971
1671,Guinea,GIN,2020,59.35
1672,Guinea-Bissau,GNB,2020,61.343
1673,Guyana,GUY,2020,67.751
1674,Haiti,HTI,2020,63.773
1675,Honduras,HND,2020,70.864
1676,"Hong Kong SAR, China",HKG,2020,85.49634146
1677,Hungary,HUN,2020,75.4195122
1678,Iceland,ISL,2020,83.06341463
1679,India,IND,2020,70.156
1680,Indonesia,IDN,2020,68.817
1681,"Iran, Islamic Rep.",IRN,2020,74.141
1682,Iraq,IRQ,2020,69.651
1683,Ireland,IRL,2020,82.45609756
1684,Isle of Man,IMN,2020,80.591
1685,Israel,ISR,2020,82.64878049
1686,Italy,ITA,2020,82.19512195
1687,Jamaica,JAM,2020,71.452
1688,Japan,JPN,2020,84.56
1689,Jordan,JOR,2020,75.583
1690,Kazakhstan,KAZ,2020,71.195
1691,Kenya,KEN,2020,61.596
1692,Kiribati,KIR,2020,65.205
1693,"Korea, Dem. People's Rep.",PRK,2020,72.783
1694,"Korea, Rep.",KOR,2020,83.42682927
1695,Kosovo,XKX,2020,74.212
1696,Kuwait,KWT,2020,78.76097561
1697,Kyrgyz Republic,KGZ,2020,71.8
1698,Lao PDR,LAO,2020,68.339
1699,Latvia,LVA,2020,75.18536585
1700,Lebanon,LBN,2020,76.299
1701,Lesotho,LSO,2020,55.133
1702,Liberia,LBR,2020,61.267
1703,Libya,LBY,2020,72.388
1704,Liechtenstein,LIE,2020,81.65853659
1705,Lithuania,LTU,2020,75.02926829
1706,Luxembourg,LUX,2020,82.14390244
1707,"Macao SAR, China",MAC,2020,84.12926829
1708,Madagascar,MDG,2020,62.706
1709,Malawi,MWI,2020,65.216
1710,Malaysia,MYS,2020,76.057
1711,Maldives,MDV,2020,78.713
1712,Mali,MLI,2020,58.858
1713,Malta,MLT,2020,82.09756098
1714,Marshall Islands,MHL,2020,65.387
1715,Mauritania,MRT,2020,66.794
1716,Mauritius,MUS,2020,74.17707317
1717,Mexico,MEX,2020,70.449
1718,"Micronesia, Fed. Sts.",FSM,2020,65.878
1719,Moldova,MDA,2020,69.914
1720,Monaco,MCO,2020,86.089
1721,Mongolia,MNG,2020,71.34902439
1722,Montenegro,MNE,2020,75.93170732
1723,Morocco,MAR,2020,73.133
1724,Mozambique,MOZ,2020,61.39
1725,Myanmar,MMR,2020,66.612
1726,Namibia,NAM,2020,64.071
1727,Nauru,NRU,2020,61.527
1728,Nepal,NPL,2020,69.106
1729,Netherlands,NLD,2020,81.35853659
1730,New Caledonia,NCL,2020,77.049
1731,New Zealand,NZL,2020,82.25609756
1732,Nicaragua,NIC,2020,70.766
1733,Niger,NER,2020,59.89
1734,Nigeria,NGA,2020,53.072
1735,North Macedonia,MKD,2020,74.39512195
1736,Northern Mariana Islands,MNP,2020,78.03
1737,Norway,NOR,2020,83.2097561
1738,Oman,OMN,2020,77.763
1739,Pakistan,PAK,2020,65.701
1740,Palau,PLW,2020,68.689
1741,Panama,PAN,2020,76.33
1742,Papua New Guinea,PNG,2020,65.075
1743,Paraguay,PRY,2020,72.72
1744,Peru,PER,2020,73.832
1745,Philippines,PHL,2020,70.097
1746,Poland,POL,2020,76.4
1747,Portugal,PRT,2020,81.32926829
1748,Puerto Rico (US),PRI,2020,80.009
1749,Qatar,QAT,2020,80.409
1750,Romania,ROU,2020,74.25365854
1751,Russian Federation,RUS,2020,71.33878049
1752,Rwanda,RWA,2020,66.953
1753,Samoa,WSM,2020,70.727
1754,San Marino,SMR,2020,82.65
1755,Sao Tome and Principe,STP,2020,67.979
1756,Saudi Arabia,SAU,2020,77.596
1757,Senegal,SEN,2020,67.496
1758,Serbia,SRB,2020,74.47804878
1759,Seychelles,SYC,2020,77.23658537
1760,Sierra Leone,SLE,2020,59.694
1761,Singapore,SGP,2020,83.54390244
1762,Sint Maarten (Dutch part),SXM,2020,75.002
1763,Slovak Republic,SVK,2020,76.86585366
1764,Slovenia,SVN,2020,80.53170732
1765,Solomon Islands,SLB,2020,69.258
1766,"Somalia, Fed. Rep.",SOM,2020,57.095
1767,South Africa,ZAF,2020,65.15
1768,South Sudan,SSD,2020,57.648
1769,Spain,ESP,2020,82.23170732
1770,Sri Lanka,LKA,2020,76.928
1771,St. Kitts and Nevis,KNA,2020,71.181
1772,St. Lucia,LCA,2020,72.308
1773,St. Martin (French part),MAF,2020,80.085
1774,St. Vincent and the Grenadines,VCT,2020,69.605
1775,Sudan,SDN,2020,65.124
1776,Suriname,SUR,2020,72.321
1777,Sweden,SWE,2020,82.35609756
1778,Switzerland,CHE,2020,83
1779,Syrian Arab Republic,SYR,2020,71.944
1780,Tajikistan,TJK,2020,68.605
1781,Tanzania,TZA,2020,66.771
1782,Thailand,THA,2020,77.331
1783,Timor-Leste,TLS,2020,66.919
1784,Togo,TGO,2020,61.14
1785,Tonga,TON,2020,72.379
1786,Trinidad and Tobago,TTO,2020,72.645
1787,Tunisia,TUN,2020,75.004
1788,Turkiye,TUR,2020,76.525
1789,Turkmenistan,TKM,2020,68.846
1790,Turks and Caicos Islands,TCA,2020,77.499
1791,Tuvalu,TUV,2020,66.357
1792,Uganda,UGA,2020,66.41
1793,Ukraine,UKR,2020,73.283
1794,United Arab Emirates,ARE,2020,81.936
1795,United Kingdom,GBR,2020,80.3317561
1796,United States,USA,2020,76.9804878
1797,Uruguay,URY,2020,78.381
1798,Uzbekistan,UZB,2020,71.461
1799,Vanuatu,VUT,2020,70.385
1800,"Venezuela, RB",VEN,2020,72.369
1801,Viet Nam,VNM,2020,75.383
1802,Virgin Islands (U.S.),VIR,2020,79.8195122
1803,West Bank and Gaza,PSE,2020,74.998
1804,"Yemen, Rep.",YEM,2020,66.435
1805,Zambia,ZMB,2020,63.361
1806,Zimbabwe,ZWE,2020,61.53
1807,Africa Eastern and Southern,AFE,2020,63.766484
1808,Africa Western and Central,AFW,2020,57.35770914
1809,Arab World,ARB,2020,70.72655881
1810,Caribbean small states,CSS,2020,71.93943593
1811,Central Europe and the Baltics,CEB,2020,76.01627013
1812,Early-demographic dividend,EAR,2020,69.88013085
1813,East Asia & Pacific,EAS,2020,76.54339469
1814,East Asia & Pacific (excluding high income),EAP,2020,75.69763933
1815,East Asia & Pacific (IDA & IBRD countries),TEA,2020,75.73384971
1816,Euro area,EMU,2020,81.33669278
1817,Europe & Central Asia,ECS,2020,77.17547691
1818,Europe & Central Asia (excluding high income),ECA,2020,73.55368687
1819,Europe & Central Asia (IDA & IBRD countries),TEC,2020,73.14925125
1820,European Union,EUU,2020,80.44147547
1821,Heavily indebted poor countries (HIPC),HPC,2020,63.07481807
1822,High income,HIC,2020,79.20414104
1823,IBRD only,IBD,2020,73.2951357
1824,IDA & IBRD total,IBT,2020,70.75012133
1825,IDA blend,IDB,2020,60.81800661
1826,IDA only,IDX,2020,65.41485022
1827,IDA total,IDA,2020,63.80367074
1828,Late-demographic dividend,LTE,2020,76.69356381
1829,Latin America & Caribbean,LCN,2020,73.18893678
1830,Latin America & Caribbean (excluding high income),LAC,2020,72.85214914
1831,Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,73.07474936
1832,Least developed countries: UN classification,LDC,2020,64.83550128
1833,Low & middle income,LMY,2020,70.66882888
1834,Low income,LIC,2020,63.39851238
1835,Lower middle income,LMC,2020,67.6210997
1836,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2020,69.91107896
1837,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2020,69.05063429
1838,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2020,69.0090964
1839,Middle income,MIC,2020,71.51131746
1840,North America,NAC,2020,77.44928259
1841,Not classified,INX,2020,..
1842,OECD members,OED,2020,78.95785827
1843,Other small states,OSS,2020,72.50970978
1844,Pacific island small states,PSS,2020,68.35681088
1845,Post-demographic dividend,PST,2020,80.06570278
1846,Pre-demographic dividend,PRE,2020,60.50079024
1847,Small states,SST,2020,71.82555528
1848,South Asia,SAS,2020,70.3622207
1849,South Asia (IDA & IBRD),TSA,2020,70.3622207
1850,Sub-Saharan Africa,SSF,2020,61.16767403
1851,Sub-Saharan Africa (excluding high income),SSA,2020,61.16631947
1852,Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,61.16767403
1853,Upper middle income,UMC,2020,75.05933165
1854,World,WLD,2020,72.18320402
1855,Afghanistan,AFG,2021,60.417
1856,Albania,ALB,2021,76.844
1857,Algeria,DZA,2021,75.208
1858,American Samoa,ASM,2021,72.708
1859,Andorra,AND,2021,82.331
1860,Angola,AGO,2021,62.958
1861,Antigua and Barbuda,ATG,2021,77.197
1862,Argentina,ARG,2021,73.948
1863,Armenia,ARM,2021,72.27804878
1864,Aruba,ABW,2021,73.655
1865,Australia,AUS,2021,83.3
1866,Austria,AUT,2021,81.1902439
1867,Azerbaijan,AZE,2021,70.999
1868,"Bahamas, The",BHS,2021,70.752
1869,Bahrain,BHR,2021,78.083
1870,Bangladesh,BGD,2021,71.103
1871,Barbados,BRB,2021,76.58
1872,Belarus,BLR,2021,72.07146341
1873,Belgium,BEL,2021,81.7902439
1874,Belize,BLZ,2021,70.917
1875,Benin,BEN,2021,59.61
1876,Bermuda,BMU,2021,81.745
1877,Bhutan,BTN,2021,72.448
1878,Bolivia,BOL,2021,61.427
1879,Bosnia and Herzegovina,BIH,2021,74.567
1880,Botswana,BWA,2021,63.303
1881,Brazil,BRA,2021,73.038
1882,British Virgin Islands,VGB,2021,75.297
1883,Brunei Darussalam,BRN,2021,74.869
1884,Bulgaria,BGR,2021,71.21219512
1885,Burkina Faso,BFA,2021,60.046
1886,Burundi,BDI,2021,62.101
1887,Cabo Verde,CPV,2021,74.424
1888,Cambodia,KHM,2021,69.301
1889,Cameroon,CMR,2021,61.146
1890,Canada,CAN,2021,81.45146341
1891,Cayman Islands,CYM,2021,79.3
1892,Central African Republic,CAF,2021,40.279
1893,Chad,TCD,2021,53.136
1894,Channel Islands,CHI,2021,80.3
1895,Chile,CHL,2021,78.876
1896,China,CHN,2021,78.117
1897,Colombia,COL,2021,72.698
1898,Comoros,COM,2021,65.201
1899,"Congo, Dem. Rep.",COD,2021,60.044
1900,"Congo, Rep.",COG,2021,64.192
1901,Costa Rica,CRI,2021,78.05
1902,Cote d'Ivoire,CIV,2021,60.29
1903,Croatia,HRV,2021,76.42439024
1904,Cuba,CUB,2021,73.201
1905,Curacao,CUW,2021,75.686
1906,Cyprus,CYP,2021,80.573
1907,Czechia,CZE,2021,77.22195122
1908,Denmark,DNK,2021,81.40487805
1909,Djibouti,DJI,2021,63.83
1910,Dominica,DMA,2021,69.832
1911,Dominican Republic,DOM,2021,71.757
1912,Ecuador,ECU,2021,72.746
1913,"Egypt, Arab Rep.",EGY,2021,68.976
1914,El Salvador,SLV,2021,69.941
1915,Equatorial Guinea,GNQ,2021,62.447
1916,Eritrea,ERI,2021,66.94
1917,Estonia,EST,2021,76.94390244
1918,Eswatini,SWZ,2021,58.228
1919,Ethiopia,ETH,2021,65.33
1920,Faroe Islands,FRO,2021,82.67632195
1921,Fiji,FJI,2021,64.904
1922,Finland,FIN,2021,81.88536585
1923,France,FRA,2021,82.32439024
1924,French Polynesia,PYF,2021,79.571
1925,Gabon,GAB,2021,67.072
1926,"Gambia, The",GMB,2021,63.847
1927,Georgia,GEO,2021,71.635
1928,Germany,DEU,2021,80.7902439
1929,Ghana,GHA,2021,64.286
1930,Gibraltar,GIB,2021,80.274
1931,Greece,GRC,2021,80.08292683
1932,Greenland,GRL,2021,71.26146341
1933,Grenada,GRD,2021,74.522
1934,Guam,GUM,2021,75.434
1935,Guatemala,GTM,2021,67.858
1936,Guinea,GIN,2021,59.373
1937,Guinea-Bissau,GNB,2021,61.653
1938,Guyana,GUY,2021,64.323
1939,Haiti,HTI,2021,62.613
1940,Honduras,HND,2021,69.492
1941,"Hong Kong SAR, China",HKG,2021,85.53268293
1942,Hungary,HUN,2021,74.06585366
1943,Iceland,ISL,2021,83.16585366
1944,India,IND,2021,67.282
1945,Indonesia,IDN,2021,67.452
1946,"Iran, Islamic Rep.",IRN,2021,73.752
